customer_id,days_since_last_order,avg_order_count_weekly,avg_order_count_monthly,avg_order_total_weekly,avg_order_total_monthly
0bfeb26b-4fa3-42a2-b919-12034416bf81,118,0,0,0,0
0bffc9ff-8d31-49c7-b95b-1953b3ffb0a5,159,1.1250,4.5000,114.241250,456.965000
0c11b3db-fd1f-43dd-96b1-bec8be29f2a2,342,0,0,0,0
0c16c22e-c2a2-4311-ad0e-a15b4a6298b3,117,0.3333,1.5000,14.002222,63.010000
0c176510-d2ba-47a2-9025-b55a8351f4e7,98,2.0000,2.0000,151.940000,151.940000
0c1966d7-d7fd-4818-9952-ad5ebd926651,12,0,0,0,0
0c1f45f0-d147-42e7-98a9-08bc14616b8f,5,0.5000,2.0000,55.415000,221.660000
0c20cbe2-59bb-4047-bc9b-583de91a7b11,13,0.3939,1.6250,62.247879,256.772500
0c22c4b0-1a16-4201-a19f-bbbd40bd33b7,8,0.5763,2.4286,47.747627,201.222143
0c254a1f-c2a0-4bc2-8d4d-ac75428a5c1f,146,0.2381,1.0000,38.190476,160.400000
0c2b7565-2fc3-41c9-a718-0eeb9f392283,26,0,0,0,0
0c2b9d68-64d9-45cb-8fe7-a177659a3ef8,19,0.8070,3.2857,67.647018,275.420000
0c3a7fb4-bd33-426b-b431-9ca90f324333,45,0.2000,0.6667,30.108000,100.360000
0c3e3634-cae2-4c42-a82d-15780199d5a4,122,0.1538,0.5714,6.222308,23.111429
0c4c7df2-c652-4287-a3fa-f4931111c30d,30,0.5833,2.3333,103.720833,414.883333
0c56412b-2ad7-4f2b-8b8b-dc65d3eac36f,257,0,0,0,0
0c59368b-2b0e-4895-ae75-494aecb4bf52,401,0,0,0,0
0c5b95b5-7d20-46e2-9157-2d4ca345d9e2,112,0.2778,1.2500,29.613333,133.260000
0c5c9582-1122-44e7-b759-c5b11a328169,136,0,0,0,0
0c5d7251-1879-448a-a586-254370cfbefb,6,0.5472,2.2308,43.278113,176.441538
0c606435-a175-4a3f-a924-324f16c1f1c6,177,0.6667,2.0000,53.816667,161.450000
0c61f797-454d-44c2-a0b9-7ad75148aa0b,54,0.1250,0.5000,20.260625,81.042500
0c6c81e4-ed1d-4405-ac11-9bb37f38f89e,95,1.0000,4.0000,92.162500,368.650000
0c7ef031-94c6-43c6-ad95-37c7a2d388f3,151,0.2222,0.6667,30.077778,90.233333
0c809f70-bbb5-4522-932e-b56396b988da,11,0.7500,3.0000,63.600000,254.400000
0c864e98-d4e7-4c19-a8d0-5cd7a8d62489,308,0.3750,1.5000,24.287500,97.150000
0c9b6d00-e717-40de-a95a-8c48c4f13c35,73,0.1500,0.6000,4.532500,18.130000
0c9ed589-4e86-4dd8-9711-d20907ccccc9,56,0.3913,1.5000,23.409130,89.735000
0ca4aa0d-4145-4732-9e1b-cafe035036cb,276,0,0,0,0
0caab9ea-9282-4344-81e4-58b1ea32fe2c,23,0.6207,2.5714,26.698276,110.607143
0cae5d25-bc16-4b2d-a8c4-2277958e7a7c,209,0.5000,1.5000,21.425000,64.275000
0cb22682-da2b-4933-99e5-929f3e7e381d,327,0.6250,2.5000,46.581250,186.325000
0cb435e2-5cf0-4323-beff-b3f073be138d,183,0.1200,0.5000,16.977200,70.738333
0cc4d8ee-0e5c-4abe-abc5-9241d055ba06,349,0,0,0,0
0cce0128-ee58-4926-a96d-0675c756fc87,264,0,0,0,0
0ce79732-2f1d-4c84-b2d2-c8b832a899ea,25,0.2857,1.2000,36.589048,153.674000
0cea5c95-b169-4a0d-b35c-2023006ac329,17,0.2917,1.1667,52.389583,209.558333
0cf05226-9ba5-42a6-b676-540e95370499,417,0,0,0,0
0cf668b4-8f65-4096-a1be-c93452d4a27e,209,0,0,0,0
0cf9c9a0-e66c-4c1e-94bc-7b7fd40943d2,21,1.1471,4.8750,66.252353,281.572500
0d0c13d1-872c-4c18-9f18-2f6e4ee54d71,12,0.8462,3.6667,88.470000,383.370000
0d0e0a10-3be1-4bce-a474-9171f1a8a820,180,0,0,0,0
0d0ee14e-6ce2-4162-bf60-c7cbe31e5c69,74,0.1923,0.8333,5.716538,24.771667
0d447f55-a631-472f-b9be-84e97b65f1f0,63,0.4167,1.6667,59.204167,236.816667
0d46dbe3-59a4-4023-8134-2f482e6f669d,46,0.5926,2.2857,125.693704,484.818571
0d4dcd4b-dd7d-4969-9c13-785ddcc706a6,5,0.2745,1.1667,29.425882,125.060000
0d57782e-b403-4d3b-a132-a37875c7a580,7,0.1404,0.5714,11.865965,48.311429
0d59df3d-2678-4dbe-9c75-860f45e7079c,104,2.0000,2.0000,215.240000,215.240000
0d5d00da-62e2-45d1-9454-2b6de78a195b,407,0,0,0,0
0d5e5499-be59-40d5-b6a1-005e3b79ea51,96,0,0,0,0
0d626b6f-a779-4ed7-b5a3-42cc049fcdc0,38,0.1351,0.5556,24.464324,100.575556
0d672fd2-cb55-48e0-91b2-8bc46c0c3eb0,27,0.1455,0.6154,16.788364,71.027692
0d740e63-393a-43d0-9b96-42d68a8e3b28,6,1.0000,2.0000,70.735000,141.470000
0d772aba-4e05-4554-8d95-9509050310bc,110,0.0526,0.2222,5.920263,24.996667
0d7b9240-7075-47db-a14f-2d9b9f76e19e,261,0,0,0,0
0d7e2dea-796e-4e8b-aab1-d0a7dae7c3be,4,0.5400,2.2500,101.897600,424.573333
0d858e2d-69f9-4fbd-92a3-0d875155510d,17,0.1489,0.6364,6.902340,29.491818
0d8f2f5d-92c9-49b0-a949-9cab97ce99e1,203,0.2667,1.1429,15.891667,68.107143
0d8fba15-1cc7-45d5-a10d-f6590a04698b,238,0,0,0,0
0d95dbe2-255b-4364-a9b0-9cc7473b2ded,226,1.0000,2.0000,131.050000,262.100000
0d993212-a043-40bc-b3e5-8bb60b3193ac,10,0.6610,2.7857,69.054915,291.017143
0d997f3f-ae91-4c70-a53b-505042aff83d,110,0,0,0,0
0da74a30-1752-490d-9fe5-f755af04d403,47,0.2326,1.0000,11.758605,50.562000
0dae48b4-1e22-4fbb-adbe-ea37f832e5c0,317,0,0,0,0
0db7a257-9d65-4166-890b-52edb9164cf5,213,1.3333,4.0000,54.320000,162.960000
0dc5c761-64c3-4c11-8d25-8679621ccaaa,23,0,0,0,0
0dc806a5-6944-43fe-9a93-25738b6adcaf,209,0.3333,1.0000,34.241667,102.725000
0dc9ad0d-0b39-4674-b1f7-8dc6da4f8b93,398,0,0,0,0
0dcb719d-3d7c-4dbc-a1c3-a8a25147e83e,83,0.2727,1.0000,40.875455,149.876667
0dcc6cda-6f36-46ad-a461-8dc569e23074,44,0.5000,2.0000,45.200000,180.800000
0dcf6b65-5d24-445b-a800-bb4ecafb95d2,5,0.5600,2.3333,48.103600,200.431667
0dcff8b2-b0c8-4625-b094-6641843736b5,5,1.5254,6.4286,151.537288,638.621429
0dd33f42-c325-4ae8-a204-2aded5158e93,265,0.4286,1.8000,42.475714,178.398000
0dd6e2d2-61d8-4798-90bb-d5bc05a52ea5,214,0,0,0,0
0ddbc5ec-0163-4578-ac6a-fd060dafda59,19,0.1064,0.4545,9.721489,41.537273
0df02f37-e60a-4d62-a05d-d1f612986a05,37,0.2593,1.0000,13.006296,50.167143
0df32db0-1a85-4267-acec-26d6542266c1,61,0.2143,0.7500,4.806429,16.822500
0e00e27c-83b1-4bfe-8e01-803369369ba7,250,0,0,0,0
0e0d2020-4d27-4937-a603-b637c587cd40,331,0,0,0,0
0e0e4d79-8abd-4c3d-af94-fa209c838f49,21,0.2222,0.9091,12.968444,53.052727
0e1276ae-0b1b-4524-b810-86258ff4ef28,83,0,0,0,0
0e21ea00-2c7d-4474-ac92-d34b28f9bcbf,92,0,0,0,0
0e223511-9c37-4b2e-acbb-61ddd140da28,8,0.5714,2.0000,35.647143,124.765000
0e3b928d-e3ad-4548-818d-6144679367ce,12,0.2500,1.0000,46.925000,187.700000
0e3d18c5-bf7e-4759-ae04-6dfff79936b9,55,0.0698,0.3000,4.980698,21.417000
0e4112d2-1254-4da7-8ba1-79d597a45341,244,0,0,0,0
0e45a1c7-aae4-40e5-87f6-b51d47d2945d,42,0.0566,0.2308,4.885472,19.917692
0e45b77f-22f0-49d0-bb58-2bd8e4de1292,10,2.2586,9.3571,167.213966,692.743571
0e469baa-759a-4d5c-9c9b-3621a0474a56,12,0.5455,2.0000,27.600000,101.200000
0e5f3883-46d8-4070-a50a-6f05661ad2ca,70,0.2051,0.8000,17.670000,68.913000
0e7897e5-1651-43d2-9ae9-c2af7d76be99,19,0.0435,0.1818,10.379130,43.403636
0e7941ec-0c35-4235-b4d3-ca070b8f013d,42,0.3889,1.4000,21.402222,77.048000
0e8efa3e-c05e-4f5c-9d3e-82494873f1e3,8,0.2778,1.1111,24.024167,96.096667
0e8f270a-f20e-48bb-b3b0-54e9c687b3c1,77,0.3750,1.5000,13.518750,54.075000
0e982e18-7c3f-494c-8047-684abf5d2a19,6,0.1471,0.6250,11.934118,50.720000
0e99498a-5de6-4e83-bb37-6548a530303e,6,0.7500,3.0000,23.107500,92.430000
0e9b3b9f-74ac-4fad-b15c-dcc36495df1c,269,0.1429,0.6000,6.174762,25.934000
0e9f2bc4-12c7-4976-b558-b45601b15568,4,1.2759,5.2857,42.294310,175.219286
0ea1c5ca-d9ef-44e3-94b7-d08f9d893212,328,0.3846,1.6667,42.980000,186.246667
0ea37687-12d1-40e7-94f9-4b633066ba3c,398,0,0,0,0
0eb71f73-f904-4f4a-a439-73fb25e284b9,27,0.2500,1.0000,23.288750,93.155000
0ebdfc19-e8ec-42cb-92ee-a08daf6df1fa,146,0,0,0,0
0ec16acf-dce1-492c-aac6-6b49cc8ff1b2,6,0.1667,0.6667,10.257222,41.028889
0ec3f619-0573-4e18-b08c-1db41d2a5abc,11,0.6809,2.9091,44.597872,190.554545
0ece9951-c1ac-4797-bb90-ccf6c50726c6,283,0.2857,1.0000,30.813571,107.847500
0ed3b68c-9712-4d5f-9716-906cc47942b3,60,0,0,0,0
0ed801a3-3bc5-411d-ba02-d041ddfe6493,165,0.1429,0.5714,10.089286,40.357143
0ee04fdc-3f49-4c37-851f-f050d83ff38d,28,0.3235,1.3750,44.927059,190.940000
0ee21ae7-7bda-4a90-bb38-b93c3b5adf81,119,0.4286,1.5000,143.711429,502.990000
0ee4c003-dc42-4677-9af7-5d0524355c7c,58,0.5000,2.0000,68.922500,275.690000
0ef639b7-6f79-4d08-9712-04f85d4e6542,16,0.8182,3.0000,65.716818,240.961667
0efece3c-62c1-4a0c-90c4-c74f2e571478,160,0.6667,2.0000,19.163333,57.490000
0f0618e3-3a2c-4a35-a8d4-1327bc89828d,64,0.1538,0.6667,14.758462,63.953333
0f204746-bae3-4cb9-bbc7-54e8b0800f02,249,0,0,0,0
0f20d786-09f9-4538-b310-0f1284c0a7f9,7,0.6061,2.5000,52.704848,217.407500
0f21cb0b-90a5-42bb-95f4-a16f1ab2f2d4,157,0.2000,0.8333,14.610400,60.876667
0f222e19-96fe-4430-afd5-47580502e8c5,58,0,0,0,0
0f22b1c2-afb9-4de5-acc2-600e8c6e1aca,137,0,0,0,0
0f23146c-7bbf-4091-86b1-67a465d91f14,156,0.5000,2.0000,22.570000,90.280000
0f2f7ad3-c19b-4a73-bea8-bae8ccc10a6b,6,0,0,0,0
0f32713a-9bbc-4ebd-8f24-fdc977f2ed81,163,0.1579,0.6000,27.610000,104.918000
0f3cc004-4bd7-44a4-811c-d9acc829c22d,97,0.1333,0.5455,10.020889,40.994545
0f420803-3ced-41bd-9698-aaaa979f5d39,20,0.7273,2.6667,28.390000,104.096667
0f4bf80c-9c78-479d-9b28-c48fadc9ea6d,9,0.5556,2.2222,29.681111,118.724444
0f54de5e-0d94-43a4-a1c9-35b40cbc6397,159,0,0,0,0
0f64210b-e274-4edf-a6dd-6f9eb6d0b42d,18,0.3514,1.4444,37.576216,154.480000
0f6aec83-1a28-4ef2-8f42-7bc208cc46d2,331,0,0,0,0
0f7bfa07-f699-4731-a6bc-905b1209d5e7,10,1.4000,7.0000,137.232000,686.160000
0f823445-dcea-4aca-a70d-aea1f56a7bcc,57,0.6364,2.5455,47.316591,189.266364
0f879b75-dd23-4d3f-a2dd-2fb7b6f1378e,16,0.3939,1.6250,16.986061,70.067500
0f892293-5190-44b4-84d0-dffd946cc450,14,0.8333,2.5000,59.343333,178.030000
0f92b162-4557-45fb-9c63-b2afc356d03a,6,2.4474,10.3333,179.942368,759.756667
0f9d20bf-c0fa-4c00-b7b4-0f715baaa84e,55,0.8000,4.0000,73.448000,367.240000
0f9dbbd4-d384-4f11-a979-10b485948045,55,0.3429,1.5000,41.284571,180.620000
0fa10f5b-48ca-453b-bc39-a0f42002aa16,123,0.2500,1.0000,15.409375,61.637500
0fa6d477-5e94-4a3e-ba79-7e32b52ee3bd,37,0.2667,1.1429,33.742000,144.608571
0fae137d-3ba6-4560-9599-ef55f662b8ce,131,0,0,0,0
0fb0e25e-5663-426e-9321-7020e7de7b74,9,1.0000,2.0000,38.240000,76.480000
0fb7e140-571d-4480-a849-6570fa2fd63c,6,0.7083,2.8333,46.496250,185.985000
0fbe51b0-92f0-4eb4-9abd-8a2e3390ec76,140,0,0,0,0
0fc0aa04-7a6e-4e3b-ae93-1ddc0e175e8b,303,0,0,0,0
0fc4beb5-cd9a-4090-b7d3-3fd1aa8f9ab2,94,0,0,0,0
0fc59337-fc2e-4e80-a267-a57bf6f0b765,187,0,0,0,0
0fc91141-c94c-4b0d-bc89-4ee18210431b,86,2.0000,2.0000,548.660000,548.660000
0fcbe6a2-b327-41fb-902a-5ba29a56fcd6,20,1.0000,3.0000,86.526667,259.580000
0fd5a3b9-ea3f-4de2-bdc9-e81dad1c5338,336,0,0,0,0
0fd6ed18-339f-4d27-bc0a-b256843d8256,43,0,0,0,0
0fd8290b-14da-4700-b8d8-46db22499a7d,71,0.2857,1.1111,14.418000,56.070000
0fd99017-07da-4650-a2c4-21bb064fa80b,18,0.1714,0.6667,23.054286,89.655556
0feffd36-c257-47bd-83d2-81c883851bfd,213,0,0,0,0
0ff1f575-9f19-4e70-8520-df9dd9393242,19,0.2545,1.0769,21.235636,89.843077
0ff3745b-38af-4619-afdc-141fca8d6208,8,0,0,0,0
0ff40632-86f9-4232-b2d0-9f3650724874,95,0.1176,0.5000,9.897059,42.062500
0ff6cb6b-205e-4d2b-88bf-7327784aaba5,146,0,0,0,0
0ffd2a81-7431-4d3c-bcff-1f3ba6cdf4ca,263,0,0,0,0
10035af2-6f0e-40ff-b77b-5298034b3a48,15,1.0000,3.0000,116.080000,348.240000
10085e21-30a6-4e41-9eff-7bd09fabf5ed,8,0.6667,2.0000,87.560000,262.680000
1009974e-c3a3-4e89-a7dd-ed6a6c18b933,185,0,0,0,0
100f1189-cece-410c-ac2a-9573ad10c0dd,268,0,0,0,0
1011a70e-cfba-4a36-a39f-6b9f54c70da1,228,0,0,0,0
1018094c-4df8-4493-81df-b3bd47dcc75e,4,0,0,0,0
101eac74-a106-4fcb-a25f-6e9f538b04d4,47,0.7143,2.5000,61.220000,214.270000
101fa307-792d-4701-8426-295f050de2e6,5,0.2000,0.8333,23.212400,96.718333
1021f74d-a7f3-48f2-bdd8-7e1e987f71d9,40,0,0,0,0
10252826-3195-4fc7-bb70-dc4838643101,77,0.7308,3.1667,14.873846,64.453333
102d9f9f-99e2-4705-bf39-1acf7a97b04c,35,0.3235,1.3750,17.449412,74.160000
1032ea2c-7fa1-4a93-9e22-9c25098c0632,212,0.5000,2.0000,14.550000,58.200000
10358423-11e7-4985-9622-401631ae45d1,26,0,0,0,0
103a264a-dc8b-46c5-af96-f3cd83bf1330,303,0.1875,0.7500,24.345625,97.382500
104840ac-3b49-4a0b-b89f-44b157880d36,90,0,0,0,0
105432df-2eca-4d84-8376-ead02c01b042,242,0,0,0,0
10544ece-c5d0-4477-b1da-ee4603666486,252,0,0,0,0
106577f2-d2a6-413f-b683-42d662d42637,187,0,0,0,0
10723ce4-8402-452b-9a1b-be8f45cd1d75,55,0.1667,0.6000,10.619444,38.230000
10800e78-35aa-4f4e-9f29-df318c2081f4,54,0.1429,0.6000,15.710238,65.983000
10880ab2-858a-4dd0-9719-759d6acb1eef,252,0,0,0,0
1093b8f0-b530-458f-93da-3a26525bccf8,75,0.2000,0.6667,8.513000,28.376667
109c70d9-649c-4d63-be8c-289b01ddc8f5,64,0,0,0,0
10a0c997-83e8-43de-80ad-a515135cbaf6,216,0.1667,0.6000,9.170556,33.014000
10a4f988-011a-45ca-b2bf-938886a4783a,27,2.0000,2.0000,216.570000,216.570000
10a597fe-2f10-4482-83c3-f7cd7724f89d,118,1.0000,2.0000,59.190000,118.380000
10b4545c-7fc0-41d8-a3a6-7934842cc940,113,0.0870,0.3333,6.546957,25.096667
10b69ab7-a5d0-40a9-a041-049e988aada5,10,0.0962,0.3846,7.519038,30.076154
10be0f87-c45d-4444-8f33-ef06f21dd69c,14,1.0000,2.0000,112.365000,224.730000
10c00e90-5b7c-41b9-a26b-986b5bb1c1ec,13,0.3750,1.5000,28.743750,114.975000
10c154ab-2746-4757-8c5d-83f1683d3ffe,181,0,0,0,0
10cd0179-8bbf-4e2b-b75e-032b43b29214,297,0.2143,0.7500,12.940000,45.290000
10d5a324-74d8-4ace-930b-14092b4232fe,249,0.1500,0.6000,6.009000,24.036000
10e2c88f-8510-445a-b0e5-f8dc5bf47236,96,0,0,0,0
10ef3719-8e63-463f-bbfb-44dd1b53c1b4,216,0,0,0,0
10f5b25b-9a92-4770-adfd-2353293a91b6,242,2.0000,2.0000,114.380000,114.380000
10fac021-e80e-4b13-a4ae-1c640d661f53,7,0.5882,2.5000,84.385000,358.636250
110a4175-9c05-41e7-81d8-e66e09870e15,397,0,0,0,0
11201493-43ff-4b7a-ad89-c3c1d1a854d2,8,0.5556,2.0000,96.131111,346.072000
11259d07-9420-4875-a046-e0653b6a2f5a,34,0.2941,1.2500,16.659608,70.803333
11287f73-a644-46b3-8c72-fe23c337015b,20,0.3125,1.2500,24.654375,98.617500
1130d118-9400-4588-809c-6bc63cfdb0b2,95,0.2500,1.0000,26.778000,107.112000
1138f404-ba15-4f25-bb16-4ba35bc6606c,381,0.6000,3.0000,33.160000,165.800000
113a4c4b-84da-4a23-bf48-b15759ae5905,216,0.1667,0.6000,8.223889,29.606000
113ad949-b98b-44eb-883a-3d0dae56eb54,73,0.1765,0.7500,13.198235,56.092500
113ee336-18f9-4ced-b383-a27fb5019e52,314,0,0,0,0
1147a7a5-0f55-41d1-a59f-ac82da150ba2,327,0,0,0,0
114a7cb7-2085-4cc4-84b0-c1c109081e77,6,0.6981,2.8462,67.420566,274.868462
114fb926-d939-4cf8-993b-0e27f3d9a24f,7,0.5862,2.4286,43.518966,180.292857
11521112-b572-413e-b11e-f3971741f917,181,0,0,0,0
1156c989-fd0d-44f8-a3e0-d77481d1be77,15,1.2381,5.2000,142.714286,599.400000
115f48d6-04cd-41c5-a1fa-4b4bb2799bff,129,0.1875,0.7500,18.141250,72.565000
1161e6d2-92be-40d9-b6d4-ea51f39e5c12,77,0.7234,3.0909,58.642340,250.562727
1164ef12-0b8e-4c8f-884d-81a361ec7d41,118,0.1463,0.6000,7.981463,32.724000
1165e696-54a4-4960-9631-f634d2368f02,181,0.1071,0.4286,7.150000,28.600000
116bdd6b-316d-4f8c-b527-6a0b36483d16,23,0.1887,0.7692,10.104906,41.196923
117b4dd8-9146-497e-b6f4-0f5bfaca124b,34,0.2500,1.0000,37.122500,148.490000
117be2af-5221-495e-88b9-79f7b3f6f37e,4,0.6786,2.7143,61.128214,244.512857
1181f3cd-3e24-45f5-b6d4-9c41fd3cfa08,140,2.7333,10.2500,50.205333,188.270000
11830340-b2ae-4876-880e-3fb8b8687f95,17,0.0612,0.2500,3.003673,12.265000
1183d3ca-7d6a-45c4-9365-9f3f5982d748,11,0.2609,1.0909,29.471739,123.245455
11847c19-562d-41d1-ad8e-2ad146e9dbe2,15,0,0,0,0
1189a239-fb92-495e-9269-78a4391e18a3,39,0.2083,0.8333,16.964167,67.856667
11905ca2-7425-49f9-a306-22280d8020cf,53,0.0962,0.3846,8.546731,34.186923
11a0a57d-832d-4e10-a229-e3f45de56fe6,97,0,0,0,0
11a4afe3-7ccf-428b-b15c-e1993bf00b31,114,0.1951,0.8000,16.535854,67.797000
11a513a8-8519-4a5a-81f3-8148f69cfd19,78,0,0,0,0
11b5ed01-2e15-4a99-9291-7180a6637db3,10,0.5000,1.5000,33.328333,99.985000
11b77b18-4fd3-4352-b3ba-5cf48399c921,21,0.5185,2.0000,84.411852,325.588571
11be9194-b4b7-45c7-9fd4-d02ebd34423a,117,0,0,0,0
11d161cc-92b0-461d-a677-55358aabbc83,258,0,0,0,0
11e1fc6d-95e4-4db2-b44a-ed6fffafba6c,30,0.1795,0.7778,17.576154,76.163333
11ecc586-ec37-46f7-9d6e-60f2a99d19c8,23,0.5217,2.0000,35.950435,137.810000
11fb0517-e06b-440e-b69e-3bded38f778a,202,0,0,0,0
12051b57-0edc-4317-ba0b-741ecac1a7f6,82,0.3235,1.3750,41.721176,177.315000
12080efc-8f99-4b44-b95b-dcb775f15f2e,28,0.6667,2.0000,13.356667,40.070000
1208b16b-b893-4b2b-b99d-fde9b5d6b7f5,212,0,0,0,0
120cd886-9ba7-406a-a458-4c77d178661f,133,0,0,0,0
121babaa-ddff-4089-85fe-49d43dfce8e5,213,0.1724,0.7143,14.335517,59.390000
1221eb25-da6d-407e-81be-5524243b2d7a,21,1.0000,4.0000,201.425000,805.700000
1229a881-1c35-4fff-bdc9-b0f70450a4a8,170,0.5714,2.2857,38.428929,153.715714
122c5236-7d41-415c-ae65-6c4adee3860c,95,0.4545,1.6667,35.650000,130.716667
1231c176-0b2a-46b5-a9bd-035474a8e179,189,0,0,0,0
1238cb0b-cbce-4452-9152-37946ceb1b76,198,0,0,0,0
123a12a6-fbe5-4588-b9da-c3cf37c80685,197,0,0,0,0
124d3e88-7db9-4c79-bc92-bdc1a12da098,70,0.1143,0.4444,9.234571,35.912222
124d878a-4961-40af-b561-2ee9daeb3938,7,1.4848,6.1250,50.921515,210.051250
12531a7a-e71b-409a-8c5d-3b4dcbcfcf3a,102,0,0,0,0
12558be2-6db1-404b-9587-08bffcd91e80,90,0,0,0,0
125c5b11-4bac-4be8-993b-4fe9ca7d3e83,158,0.2500,1.0000,5.395000,21.580000
12641d3c-e937-41c7-ba3d-4472a524844a,90,0.4615,2.0000,31.374615,135.956667
126839d9-45ae-4b54-ac72-e138c7b64493,24,0,0,0,0
1277eb27-fff2-44a3-ba31-e8893a797a9a,247,0.4000,2.0000,26.000000,130.000000
1285ef24-3556-4ed9-9ae6-986cb46392d0,250,0,0,0,0
12887ade-0ca1-415a-8035-3480ad019814,30,0.7800,3.2500,47.498200,197.909167
128aeb33-38b7-43cf-b2ba-6b6609247698,45,0,0,0,0
128b4eca-33cf-47c9-980d-65f0761e0a07,4,2.0000,2.0000,160.160000,160.160000
128bc6e8-b1f4-4d95-88a1-cc109c201dab,143,0,0,0,0
128da487-8962-4f0a-a15c-70514f098355,19,0.3143,1.2222,20.711143,80.543333
12907101-554c-4428-a2b2-15c8f432372f,48,0,0,0,0
12991e91-fef4-4c2e-84a1-c9c29ebcdebb,155,0,0,0,0
129bb8be-ad10-4cfb-bc37-f33dff8805d1,214,0.3600,1.5000,12.466000,51.941667
129e0b39-ce91-446f-a726-ced6b4464743,108,0.5333,2.0000,58.418667,219.070000
12a65fcf-2e3c-4a62-94f2-ea1e2fab3290,36,0.2558,1.1000,12.190465,52.419000
12a89d6b-be3a-4540-ab2b-c425f8ec9a54,15,0.2174,0.8333,21.119130,80.956667
12a92dc0-b3f0-4359-a732-ad045475b23f,147,0,0,0,0
12af8106-7eb2-41e9-b93c-cb6b343e5254,244,0,0,0,0
12b165dd-de7d-48a7-a19c-2eb62a58ecab,22,0.6491,2.6429,63.916842,260.232857
12b3dd98-2be8-4f7c-a9ac-86925cea7dfd,17,0,0,0,0
12b9746e-2f04-4b78-95ad-4e16b119ca0c,7,0.3462,1.5000,48.104231,208.451667
12bcc411-a02f-42b9-9bf5-da1bcf4b767c,220,0,0,0,0
12c67458-adb8-40de-af05-902a787c75cd,5,0.6531,2.6667,31.213878,127.456667
12d3ad06-8da1-4c47-9233-b54af2d0bddd,364,0.5000,2.0000,24.047500,96.190000
12dea605-b235-4ae9-9b37-7e993587e243,89,0.1053,0.4000,8.251053,31.354000
12e52f8a-ec6b-41fb-8d53-553b3210e43d,5,1.2203,5.1429,129.080339,543.981429
12f397c3-508e-47d3-b4f3-dd826686d266,15,0,0,0,0
12f7a010-9722-49ee-8668-435ed8f4f7e1,250,0,0,0,0
12fa0650-135f-420f-b056-072036bca8c4,9,1.0345,4.2857,52.653793,218.137143
12fb0b04-5ce8-4715-8943-007507be4b6f,53,0.8000,2.0000,21.532000,53.830000
130667d1-2135-460d-944e-3bc72cff6414,240,0.1250,0.5000,9.658125,38.632500
13077944-2884-4ef9-a2ab-b86d4a97b320,13,0.1429,0.5000,8.243571,28.852500
1313a430-6612-49ab-8845-a935b2a93fa2,19,2.0000,2.0000,64.850000,64.850000
13145605-038b-4437-aca8-261dffb22201,4,0.3250,1.3000,25.422250,101.689000
131608fb-3320-4523-a523-203b5ee75f29,226,0,0,0,0
131ec2d8-b7d9-4f81-83ed-f162f7dae3ed,358,0.3750,1.5000,54.787500,219.150000
132a04a7-173c-4352-9d42-7aa994bd8ef5,93,0,0,0,0
133971d5-3ff6-4344-9cc4-84393dfab0ff,327,2.0000,2.0000,306.370000,306.370000
133aa431-537e-4a94-b833-794a811805bb,47,0.1875,0.7500,3.823750,15.295000
134174ff-1d72-4aa6-88d6-dbb6ebb3675b,21,0.0962,0.3846,17.265962,69.063846
1345924e-0212-4eb3-95e4-02f822e3f81a,28,1.0000,2.0000,98.010000,196.020000
134eab52-464a-4f61-b75a-2f86ae7daba0,274,0,0,0,0
1350483c-dff3-4044-9bee-1ce7e8b5c6d4,248,0,0,0,0
1354b84c-d842-4577-804c-b6a3e3191c19,13,0.1000,0.4000,17.679000,70.716000
13556987-3aee-4e71-a825-83848f7ba3ed,157,0,0,0,0
1357447b-6315-4cd3-a284-056a35595696,126,0.0938,0.3750,7.833125,31.332500
1363281b-c736-4370-88fb-ff65ecccf83c,83,1.0000,4.0000,235.136667,940.546667
13643906-7011-4bce-ad0c-b9f9e662c061,24,0.3636,1.3333,26.723636,97.986667
136885ee-652e-45f5-9721-36513afbcf4a,97,0.2000,0.7778,10.565429,41.087778
136b49af-b8b9-42f3-9cfe-75023922c882,307,1.0000,2.0000,95.020000,190.040000
136f8cdd-b0d6-4170-9f22-656e59d6758c,34,0.2222,0.9231,13.436111,55.811538
13778399-5347-4ea2-a3b2-cb00c3a027ee,295,0,0,0,0
137f7297-f87a-4c2f-9885-4f25fbc921a8,4,0.2333,1.0000,30.268667,129.722857
13842869-9d70-43f8-81d0-043a22d136d2,54,0,0,0,0
138b5311-3c9b-4be8-a07c-c7f95df0dd87,158,0,0,0,0
138d85a1-28c7-4213-bb21-0f004ea246fa,164,0.1250,0.5000,20.469375,81.877500
1392252b-c430-491c-9887-946ecbf1b007,20,0.5614,2.2857,44.807544,182.430714
139c634a-6694-43c9-915c-86d372f6366a,4,0.4035,1.6429,36.035263,146.715000
13a2fc27-0b1d-47ce-aa12-c33922c3a2bd,10,0.1538,0.6667,27.005000,117.021667
13add6a4-2df1-4ded-b268-31bb1c71d49d,372,1.0000,2.0000,71.900000,143.800000
13b25bd8-f454-4e32-9fdf-44157810d45d,237,0,0,0,0
13bb09c7-3e60-4600-a61a-f0eeff748ef9,8,0.6379,2.6429,80.685517,334.268571
13bdfc75-3de9-4f8b-8fcf-882e3c50d057,197,1.0000,2.0000,210.180000,420.360000
